C14ID,Period,C14Age,C14SD,LabCode,PhaseCode,SiteID,Material,MaterialSpecies,RectID
25076,UN,5100,150,BM-130,NULL,S2224,charcoal,NULL,1946
25077,UN,5280,150,BM-138,NULL,S2224,charcoal,NULL,1946
25078,UN,4750,35,GrA-31200,NULL,S2224,carbonised residue,NULL,1946
25079,UN,4945,40,GrA-31551,NULL,S2224,charcoal,Corylus avellana,1946
25080,UN,4940,35,GrA-31552,NULL,S2224,charcoal,Corylus avellana,1946
25081,UN,4925,35,GrA-31554,NULL,S2224,charcoal,Quercus sp.,1946
25082,UN,4790,35,GrA-31555,NULL,S2224,charcoal,Corylus avellana,1946
25083,IA,2465,35,GrA-31556,NULL,S2224,charcoal,Quercus sp.,1946
25084,IA,2485,35,GrA-31557,NULL,S2224,charcoal,Quercus sp.,1946
25085,UN,4690,50,OxA-15706,NULL,S2224,carbonised residue,NULL,1946
25086,UN,4685,35,GrA-31196,NULL,S2224,carbonised residue,NULL,1946
25087,UN,4740,35,GrA-31197,NULL,S2224,carbonised residue,NULL,1946
25088,UN,4660,40,GrA-31199,NULL,S2224,carbonised residue,NULL,1946
25089,UN,4710,115,BM-205,NULL,S2415,antler,Cervus elaphus,1882
25090,UBA,3790,130,BM-208,NULL,S2415,charcoal,NULL,1882
25091,UN,4975,40,GrA-29808,NULL,S2415,antler,Cervus elaphus,1882
25092,UN,4755,40,GrA-29809,NULL,S2415,animal bone,Bos sp.,1882
25093,UN,4775,40,GrA-29810,NULL,S2415,animal bone,Bos sp.,1882
25094,UN,4657,31,OxA-15199,NULL,S2415,animal bone,Bos sp.,1882
25095,UN,4699,37,OxA-15200,NULL,S2415,animal bone,Bos sp.,1882
25096,UN,4701,34,OxA-15305,NULL,S2415,carbonised residue,NULL,1882
25097,EN,4800,45,BM-2447,MC1,S2902,animal bone,Ungulata,1947
25098,EN,4710,70,BM-2448,MC1,S2902,animal bone,Bos sp.,1947
25099,UN,5040,60,BM-2449,NULL,S2902,wood,Quercus sp.,1947
25100,UN,5020,50,BM-2450,NULL,S2902,wood,Quercus sp.,1947
25101,UN,5050,60,BM-2450A,NULL,S2902,wood,Quercus sp.,1947
25102,EN,4830,60,BM-2454,MC1,S2902,animal bone,Bos sp.,1947
25103,UN,4755,40,GrA-29107,NULL,S2902,animal bone,Bos sp.,1947
25104,UN,4915,40,GrA-29108,NULL,S2902,animal bone,Ungulata,1947
25105,UN,4860,40,GrA-29109,NULL,S2902,animal bone,Bos sp.,1947
25106,UN,4815,40,GrA-29111,NULL,S2902,animal bone,Bos sp.,1947
25107,UN,4785,40,GrA-29112,NULL,S2902,animal bone,Bovidae,1947
25108,UN,4920,45,GrA-29143,NULL,S2902,carbonised residue,NULL,1947
25109,UN,4935,45,GrA-29207,NULL,S2902,carbonised residue,NULL,1947
25110,UN,4910,45,GrA-29209,NULL,S2902,carbonised residue,NULL,1947
25111,UN,4975,40,GrA-29210,NULL,S2902,carbonised residue,NULL,1947
25112,UN,4885,40,GrA-29211,NULL,S2902,carbonised residue,NULL,1947
25113,UN,4825,40,GrA-29743,NULL,S2902,charcoal,Quercus sp.,1947
25114,UN,4825,40,GrA-29744,NULL,S2902,charcoal,Pomoideae,1947
25115,UN,4360,80,OxA-1141,NULL,S2902,animal bone,Bos sp.,1947
25116,UN,4750,80,OxA-1142,NULL,S2902,animal bone,Bos sp.,1947
25117,UN,4730,80,OxA-1143,NULL,S2902,animal bone,Bos sp.,1947
25118,UN,4550,80,OxA-1144,NULL,S2902,animal bone,Ungulata,1947
25119,UN,4690,80,OxA-1147,NULL,S2902,animal bone,Bos sp.,1947
25120,UN,4810,80,OxA-1148,NULL,S2902,human bone,Homo sapiens,1947
25121,UN,5030,80,OxA-1337,NULL,S2902,animal bone,Sus sp.,1947
25122,UN,4980,32,OxA-14733,NULL,S2902,carbonised residue,NULL,1947
25123,UN,4830,33,OxA-14734,NULL,S2902,carbonised residue,NULL,1947
25124,UN,4922,39,OxA-14792,NULL,S2902,carbonised residue,NULL,1947
25125,UN,4886,35,OxA-14832,NULL,S2902,human bone,Homo sapiens,1947
25126,UN,4804,37,OxA-14833,NULL,S2902,animal bone,Sus sp.,1947
25127,UN,4734,35,OxA-14834,NULL,S2902,animal bone,Ovis sp./Capra sp.,1947
25128,UN,4796,36,OxA-14835,NULL,S2902,animal bone,Ovis sp./Capra sp.,1947
25129,UN,4303,30,OxA-15096,NULL,S2902,charcoal,Corylus sp.,1947
25130,UN,4868,33,OxA-15097,NULL,S2902,charcoal,Quercus sp.,1947
25131,UN,4880,65,OxA-X-2135-46,NULL,S2902,carbonised residue,NULL,1947
25132,UM,14310,100,BM-2453,NULL,S2902,charcoal,Quercus sp.,1947
25133,UN,4570,80,OxA-1336,NULL,S2902,animal bone,Bos sp.,1947
25134,LNEBA,3470,70,BM-2455,MC2,S2902,animal bone,Bos sp.,1947
25135,EN,4720,100,BM-2456,MC1,S2902,animal bone,Cervus elaphus,1947
25136,UN,1315,80,BM-458,NULL,S2902,human bone,Homo sapiens,1947
25137,UN,4710,45,GrA-29146,NULL,S2902,antler,Cervus elaphus,1947
25138,UN,4740,45,GrA-29147,NULL,S2902,antler,Cervus elaphus,1947
25139,UN,4755,45,GrA-29336,NULL,S2902,antler,Cervus elaphus,1947
25140,UN,4660,80,OxA-1145,NULL,S2902,antler,Cervus elaphus,1947
25141,UN,4650,80,OxA-1146,NULL,S2902,antler,Cervus elaphus,1947
25142,UN,4460,80,OxA-1341,NULL,S2902,charcoal,NULL,1947
25143,UN,4660,80,OxA-1349,NULL,S2902,antler,Cervus elaphus,1947
25144,UN,4783,35,OxA-14831,NULL,S2902,antler,Cervus elaphus,1947
25145,UN,4674,35,OxA-14838,NULL,S2902,antler,Cervus elaphus,1947
25146,UN,2300,28,OxA-14881,NULL,S2902,carbonised residue,NULL,1947
25147,UN,4790,100,OxA-1576,NULL,S2902,animal bone,Bos sp.,1947
25148,EN,4860,70,BM-2451,MC1,S2902,human bone,Homo sapiens,1947
25149,EN,4640,50,BM-2452,MC1,S2902,animal bone,Bos sp.,1947
25150,UN,4775,40,GrA-29113,NULL,S2902,animal bone,Ovis sp.,1947
25151,UN,4795,40,GrA-29120,NULL,S2902,animal bone,Bos sp.,1947
25152,UN,4905,45,GrA-29145,NULL,S2902,animal bone,Bos sp.,1947
25153,UN,4605,40,GrA-29213,NULL,S2902,carbonised residue,NULL,1947
25154,UN,4930,90,OxA-1338,NULL,S2902,human bone,Homo sapiens,1947
25155,UN,4740,80,OxA-1339,NULL,S2902,animal bone,Ungulata,1947
25156,UN,4650,70,OxA-1340,NULL,S2902,animal bone,Bos sp.,1947
25157,UN,4870,50,OxA-14793,NULL,S2902,carbonised residue,NULL,1947
25158,UN,4806,36,OxA-14794,NULL,S2902,carbonised residue,NULL,1947
25159,UN,4819,34,OxA-14836,NULL,S2902,animal bone,Bos sp.,1947
25160,UN,4794,38,OxA-14837,NULL,S2902,human bone,Homo sapiens,1947
25161,UN,4925,80,BM-1414,NULL,S3176,charcoal,Quercus sp.,1952
25162,UN,4740,60,BM-1415,NULL,S3176,charcoal,Quercus sp.,1952
25163,UN,4685,45,GrA-27322,NULL,S3176,human bone,Homo sapiens,1952
25164,UN,4722,32,OxA-14177,NULL,S3176,human bone,Homo sapiens,1952
25165,UN,4741,113,BM-1213,NULL,S3209,charcoal,NULL,1884
25166,UN,4620,43,BM-1377,NULL,S3209,charcoal,NULL,1884
25167,UN,4726,74,BM-1378,NULL,S3209,charcoal,NULL,1884
25168,UN,4585,82,BM-1215,NULL,S3209,charcoal,NULL,1884
25169,IA,2514,81,BM-1379,NULL,S3209,charcoal,NULL,1884
25170,UBA,3871,62,BM-1380,NULL,S3209,charcoal,NULL,1884
25171,UN,4695,40,GrA-31104,NULL,S3209,carbonised residue,NULL,1884
25172,UN,4533,112,BM-1214,NULL,S3209,charcoal,NULL,1884
25173,UN,4535,40,GrA-30033,NULL,S3852,carbonised residue,NULL,1882
25174,UN,4705,40,GrA-30035,NULL,S3852,carbonised residue,NULL,1882
25175,UN,3165,40,GrA-30036,NULL,S3852,carbonised residue,NULL,1882
25176,UN,4650,40,GrA-30066,NULL,S3852,carbonised residue,NULL,1882
25177,UN,2760,130,NPL-219,NULL,S3852,animal bone,Bos sp.,1882
25178,UN,4364,29,OxA-15252,NULL,S3852,carbonised residue,NULL,1882
25179,UBA,3869,27,OxA-15253,NULL,S3852,carbonised residue,NULL,1882
25180,NULL,1050,70,BM-797,NULL,S3852,charcoal,NULL,1882
25181,UN,1440,80,HAR-8439,NULL,S3852,charcoal,NULL,1882
25182,NULL,1520,70,HAR-9023,NULL,S3852,charcoal,Betula sp.,1882
25183,UN,1290,80,HAR-9025,NULL,S3852,charcoal,"Betula sp., Quercus sp.",1882
25184,UN,1380,80,HAR-9026,NULL,S3852,charcoal,NULL,1882
25185,UN,1130,40,BM-796,NULL,S3852,charcoal,NULL,1882
25186,UN,3530,60,GrA-30176,NULL,S3852,animal bone,Bos sp.,1882
25187,IA,2660,45,GrA-30197,NULL,S3852,animal bone,Bos sp.,1882
25188,UN,3460,140,NPL-142,NULL,S3852,animal bone,Bos sp.,1882
25189,UN,3085,170,NPL-218,NULL,S3852,animal bone,Bos sp.,1882
25190,UN,4735,32,OxA-15319,NULL,S3852,carbonised residue,NULL,1882
25191,EN,4530,150,BM-74,NULL,S4235,charcoal,NULL,1880
25192,UN,4370,50,BM-2672,NULL,S4235,animal bone,Bos sp.,1880
25193,UN,4910,50,GrA-25379,NULL,S4235,charcoal,Corylus avellana,1880
25194,UN,4360,50,GrA-25391,NULL,S4235,carbonised residue,NULL,1880
25195,UN,4690,40,GrA-25558,NULL,S4235,animal bone,Canis familiaris,1880
25196,UN,4500,40,GrA-25560 ,NULL,S4235,animal bone,Bos sp.,1880
25197,UN,4725,35,GrA-29707,NULL,S4235,animal bone,Bos sp.,1880
25198,UN,4700,35,GrA-29708,NULL,S4235,antler,Cervus elaphus,1880
25199,UN,4685,40,GrA-29746,NULL,S4235,charcoal,Corylus avellana,1880
25200,UN,4710,29,OxA-13715,NULL,S4235,animal bone,Ovis sp./Capra sp.,1880
25201,UN,4672,45,OxA-13732,NULL,S4235,carbonised residue,NULL,1880
25202,UN,4891,31,OxA-13760,NULL,S4235,charcoal,Corylus avellana,1880
25203,UN,4798,34,OxA-13815,NULL,S4235,antler,Cervus elaphus,1880
25204,UN,4747,33,OxA-14968,NULL,S4235,animal bone,Sus sp.,1880
25205,UN,4703,36,OxA-14975,NULL,S4235,charcoal,Corylus avellana,1880
25206,EN,4665,70,OxA-2394,WH1,S4235,animal bone,Bos taurus,1880
25207,UN,4670,90,BM-2670,NULL,S4235,animal bone,Bos sp.,1880
25208,UN,4550,50,BM-2671,NULL,S4235,animal bone,Bos sp.,1880
25209,UBA,3650,50,GrA-25368,NULL,S4235,animal bone,Bufo sp.,1880
25210,UN,4725,40,GrA-25554,NULL,S4235,antler,Cervus elaphus,1880
25211,UN,4685,40,GrA-25555,NULL,S4235,animal bone,Bos sp.,1880
25212,UN,4735,40,GrA-25556,NULL,S4235,animal bone,Mammalia,1880
25213,UN,4730,40,GrA-25559,NULL,S4235,animal bone,Bos sp.,1880
25214,UN,4740,45,GrA-25706,NULL,S4235,animal bone,Bos sp.,1880
25215,UN,4675,40,GrA-25707,NULL,S4235,animal bone,Bos sp.,1880
25216,UN,4700,40,GrA-29706,NULL,S4235,antler,Cervus elaphus,1880
25217,UN,4649,30,OxA-13505,NULL,S4235,animal bone,Canis familiaris,1880
25218,UN,4839,32,OxA-13679,NULL,S4235,animal bone,Bos sp.,1880
25219,UN,4403,33,OxA-13680,NULL,S4235,antler,Cervus elaphus,1880
25220,UN,4695,38,OxA-13713,NULL,S4235,animal bone,Bos sp.,1880
25221,UN,4746,32,OxA-13714,NULL,S4235,animal bone,Mammalia,1880
25222,UN,3524,30,OxA-13730,NULL,S4235,animal bone,Bufo sp.,1880
25223,UN,4826,33,OxA-13812,NULL,S4235,animal bone,Bufo sp.,1880
25224,UN,4682,34,OxA-13813,NULL,S4235,animal bone,Bos sp.,1880
25225,UN,4807,32,OxA-13814,NULL,S4235,animal bone,Bos sp.,1880
25226,UN,4729,33,OxA-14967,NULL,S4235,animal bone,Bos sp.,1880
25227,UN,4717,30,OxA-15075,NULL,S4235,antler,NULL,1880
25228,UN,4673,30,OxA-15076,NULL,S4235,antler,NULL,1880
25229,UN,4770,33,OxA-15088,NULL,S4235,antler,NULL,1880
25230,UN,4686,33,OxA-15177,NULL,S4235,animal bone,Bos sp.,1880
25231,EN,4730,80,OxA-2395,WH1,S4235,animal bone,Sus sp.,1880
25232,EN,4690,70,OxA-2396,WH1,S4235,animal bone,Sus sp.,1880
25233,EN,4730,80,OxA-2397,WH1,S4235,animal bone,Bos sp.,1880
25234,EN,4715,80,OxA-2398,WH1,S4235,animal bone,Bos sp.,1880
25235,UN,4699,20,UB-6186,NULL,S4235,antler,Cervus elaphus,1880
25236,EN,4740,50,BM-2669,WH3,S4235,animal bone,Bos sp.,1880
25237,UN,4310,80,BM-2673,NULL,S4235,animal bone,Bos sp.,1880
25238,EN,4910,150,BM-73,NULL,S4235,charcoal,NULL,1880
25239,UBA,3500,150,BM-75,NULL,S4235,charcoal,NULL,1880
25240,UBA,3640,50,GrA-25367,NULL,S4235,human bone,Homo sapiens,1880
25241,UBA,4050,150,GrA-25389,NULL,S4235,carbonised residue,NULL,1880
25242,UN,4780,40,GrA-25545,NULL,S4235,animal bone,Bos sp.,1880
25243,UN,4765,40,GrA-25546,NULL,S4235,animal bone,NULL,1880
25244,UN,4740,40,GrA-25549,NULL,S4235,carbonised residue,NULL,1880
25245,UN,4300,40,GrA-25550,NULL,S4235,animal bone,Sus sp.,1880
25246,UN,4755,40,GrA-25553,NULL,S4235,animal bone,Bos sp.,1880
25247,UBA,3980,50,GrA-25821,NULL,S4235,carbonised residue,NULL,1880
25248,UN,4615,40,GrA-29711,NULL,S4235,human bone,Homo sapiens,1880
25249,UN,4715,35,GrA-29712,NULL,S4235,animal bone,Bos sp.,1880
25250,UN,4675,40,GrA-29713,NULL,S4235,animal bone,Bos sp.,1880
25251,UBA,4120,35,GrA-29714,NULL,S4235,charcoal,Corylus sp.,1880
25252,UN,4728,32,OxA-13499,NULL,S4235,carbonised residue,NULL,1880
25253,UBA,4021,29,OxA-13500,NULL,S4235,animal bone,Canis familiaris,1880
25254,UN,4860,31,OxA-13501,NULL,S4235,animal bone,Bos sp.,1880
25255,UBA,4164,35,OxA-13502,NULL,S4235,animal bone,Cervus elaphus,1880
25256,UN,4825,32,OxA-13503,NULL,S4235,animal bone,Bos sp.,1880
25257,UN,4620,31,OxA-13504,NULL,S4235,animal bone,NULL,1880
25258,UN,2770,40,OxA-13561,NULL,S4235,carbonised residue,NULL,1880
25259,UBA,3716,28,OxA-13759,NULL,S4235,human bone,Homo sapiens,1880
25260,UBA,4089,34,OxA-14965,NULL,S4235,charcoal,Corylus sp.,1880
25261,UN,4521,35,OxA-14966,NULL,S4235,human bone,Homo sapiens,1880
25262,EN,4750,70,OxA-2399,WH3,S4235,human bone,Homo sapiens,1880
25263,EN,4770,70,OxA-2401,WH1,S4235,animal bone,Bos sp.,1880
25264,EN,4665,80,OxA-2402,WH1,S4235,animal bone,Bos sp.,1880
25265,UN,4745,70,OxA-2403,NULL,S4235,human bone,Homo sapiens,1880
25266,EN,4650,70,OxA-2404,WH1,S4235,animal bone,Sus sp.,1880
25267,EN,4550,80,OxA-2405,WH1,S4235,animal bone,Bos sp.,1880
25268,EN,4870,70,OxA-2406,WH1,S4235,animal bone,Bos sp.,1880
25269,UBA,3700,150,HAR-4058,NULL,S4333,charcoal,NULL,1744
25270,UBA,3180,70,HAR-4065,NULL,S4333,charcoal,Quercus sp.,1744
25271,UN,4600,90,HAR-3208,NULL,S4333,charcoal,Prunus sp.,1744
25272,UBA,4080,70,HAR-4066,NULL,S4333,charcoal,"Quercus sp., Corylus sp., Prunus sp., Pomoideae",1744
25273,UN,4610,90,HAR-4071,NULL,S4333,charcoal,Prunus sp.,1744
25274,UN,4660,70,HAR-4075,NULL,S4333,charcoal,Prunus sp.,1744
25275,UN,3410,100,HAR-4110,NULL,S4333,charcoal,Quercus sp.,1744
25276,UN,4420,90,HAR-5217,NULL,S4333,charcoal,NULL,1744
25277,UN,4780,120,HAR-5271,NULL,S4333,charcoal,"Corylus sp., Alnus sp., Alnus sp./Corylus sp.",1744
25278,UBA,4010,90,HAR-2607,NULL,S4333,charcoal,"Quercus sp., Corylus sp./Alnus sp., Salix sp./Populus sp., Prunus sp.",1744
25279,UN,4290,80,HAR-2625,NULL,S4333,charcoal,Quercus sp.,1744
25280,UN,4250,70,HAR-4057,NULL,S4333,charcoal,Quercus sp.,1744
25281,UN,4370,80,HAR-4074,NULL,S4333,charcoal,"Quercus sp., Corylus sp., Alnus sp.",1744
25282,UN,5440,110,HAR-2282,NULL,S4333,charcoal,"Quercus sp., Pomoideae",1744
25283,LMEN,5680,70,HAR-4072,NULL,S4333,charcoal,Quercus sp.,1744
25284,UN,3460,120,HAR-2284,NULL,S4333,charcoal,"Quercus sp., Alnus sp., Corylus sp., Pomoideae",1744
25285,UN,3540,90,HAR-2389,NULL,S4333,charcoal,"Quercus sp., Alnus sp., Corylus sp., Pomoideae",1744
25286,UBA,3730,70,HAR-4067,NULL,S4333,charcoal,Quercus sp.,1744
25287,UBA,3790,100,HAR-4073,NULL,S4333,charcoal,Quercus sp.,1744
25288,UBA,3620,90,HAR-4089,NULL,S4333,charcoal,Quercus sp.,1744
25289,LMEN,5540,140,HAR-4092,NULL,S4333,charcoal,"Quercus sp., Fraxinus sp., Prunus sp., Pomoideae",1744
25290,UBA,3900,90,HAR-5125,NULL,S4333,charcoal,Pomoideae,1744
25291,UBA,4130,150,HAR-5216a,NULL,S4333,charcoal,Quercus sp.,1744
25292,UN,4470,100,HAR-5216b,NULL,S4333,charcoal,Quercus sp.,1744
25293,UN,3315,45,OxA-7841,NULL,S4380,plant macrofossils,Triticum dicoccum,1948
25294,UN,3255,40,OxA-7842,NULL,S4380,plant macrofossils,Triticum dicoccum,1948
25295,UN,3050,45,OxA-7849,NULL,S4380,human bone,Homo sapiens,1948
25296,UBA,4110,80,HAR-2041,NULL,S4380,antler,Cervus elaphus,1948
25297,UN,4680,80,HAR-3061,NULL,S4380,charcoal,"Pomoideae, Quercus sp., Corylus sp.",1948
25298,UN,4920,70,HAR-9166,NULL,S4380,charcoal,"Corylus sp./Alnus sp., Quercus sp.",1948
25299,UN,4830,80,HAR-9167,NULL,S4380,charcoal,"Quercus sp., Corylus sp., Crataegus sp. Corylus avellana, Quercus sp., Maloideae",1948
25300,UN,4715,40,OxA-7818,NULL,S4380,human bone,Homo sapiens,1948
25301,UN,4695,40,OxA-7836,NULL,S4380,human bone,Homo sapiens,1948
25302,UN,4725,40,OxA-7837,NULL,S4380,plant macrofossils,Hordeum sp.,1948
25303,UN,4670,40,OxA-7838,NULL,S4380,plant macrofossils,Hordeum sp.,1948
25304,UN,4750,40,OxA-7839,NULL,S4380,plant macrofossils,Triticum dicoccum,1948
25305,UN,4730,45,OxA-7840,NULL,S4380,plant macrofossils,Triticum dicoccum,1948
25306,UN,4700,45,OxA-7843,NULL,S4380,charred plant macrofossils,Corylus avellana,1948
25307,UN,4660,80,OxA-931,NULL,S4380,plant macrofossils,Vitis vinifera,1948
25308,UN,4690,70,OxA-932,NULL,S4380,plant macrofossils,Triticum dicoccum,1948
25309,UN,4680,80,OxA-933,NULL,S4380,plant macrofossils,Triticum dicoccum,1948
25310,UN,4710,23,UB-4311,NULL,S4380,human bone,Homo sapiens,1948
25311,UBA,3160,70,HAR-6529,NULL,S4380,charcoal,NULL,1948
25312,UN,3090,80,HAR-6530,NULL,S4380,charcoal,"Prunus spinosa, Maloideae ",1948
25313,UN,3070,70,HAR-6531,NULL,S4380,charcoal,"Maloideae, Quercus sp., Corylus avellana, Acer campestre ",1948
25314,UBA,4270,100,HAR-6037,NULL,S4380,charcoal,Corylus avellana,1948
25315,UBA,3810,45,OxA-7833,NULL,S4380,antler,Cervus elaphus,1948
25316,UN,4425,45,OxA-7834,NULL,S4380,animal bone,Bos sp.,1948
25317,IA,2450,35,OxA-7776,NULL,S4380,animal bone,NULL,1948
25318,UN,4660,100,HAR-9168,NULL,S4380,charcoal,"Corylus sp./Alnus sp., Corylus avellana",1948
25319,UN,4740,90,NPL-76,NULL,S4380,charcoal,"Quercus sp., Corylus sp., Betula sp.",1948
25320,UN,4730,30,OxA-7825,NULL,S4380,animal bone,Bos sp.,1948
25321,UN,4560,30,OxA-7826,NULL,S4380,animal bone,Bos sp.,1948
25322,UN,4780,55,OxA-8856,NULL,S4380,antler,Cervus elaphus,1948
25323,UN,4955,45,OxA-8857,NULL,S4380,animal bone,Bos sp.,1948
25324,UN,4875,45,OxA-8863,NULL,S4380,charcoal,Corylus avellana,1948
25325,UN,4880,45,OxA-8864,NULL,S4380,charcoal,Corylus avellana,1948
25326,UN,4785,60,OxA-8892,NULL,S4380,animal bone,Bos sp.,1948
25327,UN,4255,50,OxA-8893,NULL,S4380,animal bone,Bos sp.,1948
25328,UN,4708,26,UB-4268,NULL,S4380,animal bone,Bos sp.,1948
25329,UN,4714,33,UB-4273,NULL,S4380,charred plant macrofossils,Corylus avellana,1948
25330,UN,4700,90,HAR-3058,NULL,S4380,charcoal,"Quercus sp., Corylus sp., Pomoideae",1948
25331,UN,4570,90,HAR-3060,NULL,S4380,charcoal,"Quercus sp., Corylus sp.",1948
25332,UN,4850,70,HAR-3062,NULL,S4380,charcoal,"Quercus sp., Pomoideae, Quercus sp., Corylus sp./Alnus sp., Maloideae ",1948
25333,UN,4840,90,HAR-4433,NULL,S4380,charcoal,Quercus sp.,1948
25334,UN,4880,90,HAR-4435,NULL,S4380,charcoal,Quercus sp.,1948
25335,UN,5040,80,HAR-4437,NULL,S4380,charcoal,Quercus sp.,1948
25336,UN,4770,80,HAR-4438,NULL,S4380,charcoal,Quercus sp.,1948
25337,UN,4820,60,OxA-7026,NULL,S4380,animal bone,Ovis sp.,1948
25338,UN,4560,55,OxA-7044,NULL,S4380,human bone,Homo sapiens,1948
25339,UN,4645,60,OxA-7045,NULL,S4380,human bone,Homo sapiens,1948
25340,UN,4660,60,OxA-7059,NULL,S4380,animal bone,Ovis sp.,1948
25341,UN,4770,30,OxA-7100,NULL,S4380,human bone,Homo sapiens,1948
25342,UN,4815,35,OxA-7101,NULL,S4380,human bone,Homo sapiens,1948
25343,UN,4855,45,OxA-7835,NULL,S4380,human bone,Homo sapiens,1948
25344,UN,4855,45,OxA-8858,NULL,S4380,animal bone,Ovis sp.,1948
25345,UN,4825,45,OxA-8859,NULL,S4380,charcoal,Corylus avellana,1948
25346,UN,4810,45,OxA-8860,NULL,S4380,charcoal,Corylus avellana,1948
25347,UN,4644,21,UB-4135,NULL,S4380,animal bone,Bos sp.,1948
25348,UN,4732,21,UB-4137,NULL,S4380,animal bone,Bos sp.,1948
25349,UN,4738,28,UB-4242,NULL,S4380,human bone,Homo sapiens,1948
25350,UN,4560,90,HAR-1882,NULL,S4380,charcoal,Crataegus sp.,1948
25351,UN,4480,130,HAR-1885,NULL,S4380,charcoal,"Crataegus sp, Prunus sp.",1948
25352,UN,4840,150,HAR-1886,NULL,S4380,charcoal,"Sorbus sp., Corylus sp.",1948
25353,UN,4520,80,HAR-2369,NULL,S4380,charred plant macrofossils,Corylus avellana,1948
25354,UN,5220,110,HAR-2370,NULL,S4380,charcoal,Quercus sp.,1948
25355,UN,4670,100,HAR-2375,NULL,S4380,charcoal,"Quercus sp., Corylus sp./Alnus sp., Crataegus sp.",1948
25356,UN,4610,90,HAR-2377,NULL,S4380,charcoal,Quercus sp.,1948
25357,UBA,4140,100,HAR-9169,NULL,S4380,charcoal,"Quercus sp., Corylus sp., Crataegus sp. ",1948
25358,UN,4690,60,OxA-7015,NULL,S4380,animal bone,Bos sp.,1948
25359,UN,4735,60,OxA-7016,NULL,S4380,animal bone,Bos sp.,1948
25360,UN,4790,60,OxA-7017,NULL,S4380,animal bone,Bos sp.,1948
25361,UN,4725,60,OxA-7019,NULL,S4380,animal bone,Cervus elaphus,1948
25362,UN,4800,65,OxA-7020,NULL,S4380,animal bone,Bos sp.,1948
25363,UN,4800,65,OxA-7021,NULL,S4380,animal bone,Bos sp.,1948
25364,UN,4835,55,OxA-7022,NULL,S4380,animal bone,Bos sp.,1948
25365,UN,4700,65,OxA-7023,NULL,S4380,animal bone,Bos sp.,1948
25366,UN,4645,40,OxA-7027,NULL,S4380,charcoal,Corylus sp.,1948
25367,UN,4735,40,OxA-7028,NULL,S4380,charcoal,Corylus sp.,1948
25368,UN,4900,40,OxA-7029,NULL,S4380,charcoal,Corylus sp.,1948
25369,UN,4550,60,OxA-7039,NULL,S4380,human bone,Homo sapiens,1948
25370,UN,4565,60,OxA-7040,NULL,S4380,human bone,Homo sapiens,1948
25371,UN,4625,55,OxA-7058,NULL,S4380,animal bone,Cervus elaphus,1948
25372,UN,4855,60,OxA-7097,NULL,S4380,animal bone,Canis familiaris,1948
25373,UN,4870,40,OxA-7098,NULL,S4380,animal bone,Canis familiaris,1948
25374,UN,4830,30,OxA-7099,NULL,S4380,animal bone,Bos sp.,1948
25375,UN,4705,45,OxA-7765,NULL,S4380,animal bone,Bos sp.,1948
25376,UN,4730,40,OxA-7766,NULL,S4380,animal bone,Sus sp.,1948
25377,UN,4735,40,OxA-7767,NULL,S4380,animal bone,Sus sp.,1948
25378,UN,4810,45,OxA-7768,NULL,S4380,human bone,Homo sapiens,1948
25379,UN,4795,50,OxA-7769,NULL,S4380,human bone,Homo sapiens,1948
25380,UN,4520,40,OxA-7770,NULL,S4380,animal bone,Bos sp.,1948
25381,UN,4820,45,OxA-7771,NULL,S4380,animal bone,Sus sp.,1948
25382,UN,4735,40,OxA-7772,NULL,S4380,animal bone,Bos sp.,1948
25383,UN,4765,45,OxA-7773,NULL,S4380,human bone,Homo sapiens,1948
25384,UN,4725,40,OxA-7774,NULL,S4380,human bone,Homo sapiens,1948
25385,UN,4825,30,OxA-7775,NULL,S4380,animal bone,Bos sp.,1948
25386,UN,4695,45,OxA-7824,NULL,S4380,charcoal,Corylus sp.,1948
25387,UN,4855,45,OxA-8849,NULL,S4380,animal bone,Bos sp.,1948
25388,UN,4810,50,OxA-8850,NULL,S4380,animal bone,Bos sp.,1948
25389,UN,4870,45,OxA-8851,NULL,S4380,animal bone,Bos sp.,1948
25390,UN,4620,40,OxA-8852,NULL,S4380,animal bone,Bos sp.,1948
25391,UN,4790,45,OxA-8853,NULL,S4380,animal bone,Ruminantia,1948
25392,UN,4855,45,OxA-8854,NULL,S4380,animal bone,Bos sp.,1948
25393,UN,4805,45,OxA-8855,NULL,S4380,animal bone,Bos sp.,1948
25394,UN,4820,45,OxA-8906,NULL,S4380,animal bone,Sus sp.,1948
25395,UN,4562,27,UB-4269,NULL,S4380,animal bone,Bos sp.,1948
25396,UN,4855,60,OxA-7024,NULL,S4380,animal bone,Bos sp.,1948
25397,UN,4685,75,OxA-7025,NULL,S4380,animal bone,Bos sp.,1948
25398,UN,4660,45,OxA-7030,NULL,S4380,charcoal,Maloideae,1948
25399,UN,4690,45,OxA-7031,NULL,S4380,charcoal,Maloideae,1948
25400,UN,4820,55,OxA-7035,NULL,S4380,animal bone,Ovis sp./Capra sp.,1948
25401,UN,4845,60,OxA-7036,NULL,S4380,animal bone,Ovis sp./Capra sp.,1948
25402,UN,4725,50,OxA-7927,NULL,S4380,charcoal,Maloideae,1948
25403,UN,4598,22,UB-4136,NULL,S4380,animal bone,Bos sp.,1948
25404,UN,4497,26,UB-4267,NULL,S4380,antler,Cervus elaphus,1948
